Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,Ship 6 arrival time,Ship 6 teu,Ship 6 waiting cost,U,V 0,V 1,y 0,y 1
2,5,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,8.17,1461,3600,0,0,0,4,5,2,0.0,1.2370000000000037
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,8.33,1137,3600,0,0,0,4,5,2,0.0,1.9667999999999992
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,8.51,1169,3600,0,0,0,4,5,2,0.0,1.0187999999999988
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,8.91,1870,3600,0,0,0,4,4,3,0.0,0.04279999999999973
4,3,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,9.1,1351,3600,0,0,0,4,5,2,4.493600000000001,0.0
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,9.3,1316,3600,0,0,0,4,5,2,0.0,0.9532000000000025
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,9.39,2068,3600,0,0,0,4,2,5,0.3569999999999851,0.0
2,5,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,9.49,2742,3600,0,0,0,3,4,3,0.06280000000000285,0.0
4,3,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,9.49,2742,3600,9.69,2774,3600,0,0,0,3,4,3,0.0,7.105899999999995
4,3,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,9.69,2774,3600,9.81,2463,3600,0,0,0,4,5,2,0.0,2.8233999999999995
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,9.69,2774,3600,9.99,2766,3600,0,0,0,4,5,2,0.0,1.7835999999999999
5,2,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,9.69,2774,3600,10.22,1236,3600,0,0,0,4,2,5,1.3010000000000055,0.0
2,5,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,9.69,2774,3600,10.34,2841,3600,0,0,0,3,2,5,2.9443999999999946,0.0
2,5,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,0,0,0,2,4,3,0.632399999999997,0.0
4,3,0.94,2838,3600,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,10.64,2580,3600,0,0,0,4,4,3,0.0,7.179699999999993
4,3,0.94,2838,3600,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,10.78,1012,3600,0,0,0,4,2,5,0.0,3.1446999999999967
2,5,0.94,2838,3600,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,10.99,1801,3600,0,0,0,4,2,5,1.5921999999999983,0.0
2,5,0.94,2838,3600,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,0,0,0,0,3,4,0.09219999999999828,0.0
3,4,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.29,2228,3600,0,0,0,4,4,3,0.0,6.787066666666661
4,3,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.43,2326,3600,0,0,0,4,5,2,0.0,3.0877999999999943
5,2,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.66,2041,3600,0,0,0,4,5,2,0.0,2.088533333333338
5,2,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.97,1536,3600,0,0,0,4,5,2,0.0,0.38853333333333495
5,2,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,0.0,0,0,0,0,0,2,5,2,2.2286666666666655,0.0
5,2,2.55,2967,3600,10.34,2841,3600,11.15,2976,3600,0.0,0,0,0.0,0,0,0,0,0,1,2,5,0.0,5.208533333333335
2,5,2.55,2967,3600,11.15,2976,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,3,4.37146666666667,0.0
4,3,11.15,2976,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,3,0.0,4.062799999999992
1,1,0.12,2493,3600,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0,0,0,0,5,2,0.0,0.0
5,2,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0.9,1826,3600,0,0,0,3,6,1,5.789999999999999,0.0
6,1,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0.9,1826,3600,1.3,2788,3600,0,0,0,3,5,2,0.0,2.6449999999999996
5,2,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,1.3,2788,3600,1.45,2475,3600,0,0,0,2,5,2,0.0,0.9399999999999995
5,2,0.2,2333,3600,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,0,0,0,0,2,5,2.0500000000000007,0.0
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,1.69,1212,3600,0,0,0,4,2,5,1.516000000000001,0.0
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.1,1969,3600,0,0,0,4,2,5,0.5080000000000009,0.0
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,0,0,0,2,5,2,0.0,2.829999999999999
5,2,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,2.36,1373,3600,0,0,0,4,5,2,0.0,1.5279999999999987
5,2,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,2.43,1292,3600,0,0,0,4,5,2,0.0,0.38399999999999856
5,2,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,2.89,2001,3600,0,0,0,4,2,5,1.7300000000000049,0.0
2,5,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,3.13,1638,3600,0,0,0,4,2,5,0.6380000000000017,0.0
2,5,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,3.47,1759,3600,0,0,0,4,5,2,0.0,1.8149999999999977
5,2,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,3.81,1696,3600,0,0,0,4,5,2,0.0,1.307999999999998
5,2,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,4.04,1207,3600,0,0,0,1,5,2,0.2600000000000069,0.0
5,2,0.47,2979,3600,1.52,2581,3600,2.25,2935,3600,4.04,1207,3600,4.78,1261,3600,0,0,0,3,4,3,0.0,5.705999999999996
4,3,0.47,2979,3600,1.52,2581,3600,2.25,2935,3600,4.78,1261,3600,5.32,2942,3600,0,0,0,3,2,5,0.0,3.7714999999999943
2,5,0.47,2979,3600,1.52,2581,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,0,0,0,1,2,5,1.6234000000000002,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,5.94,1968,3600,0,0,0,4,5,2,0.0,1.3215000000000021
5,2,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,6.11,2704,3600,0,0,0,4,5,2,0.0,2.1165999999999983
5,2,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,6.94,1670,3600,0,0,0,4,2,5,0.3385000000000016,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.16,2687,3600,0,0,0,4,2,5,2.1214000000000013,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.28,2008,3600,0,0,0,3,3,4,0.0,0.2964999999999929
3,4,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,7.28,2008,3600,7.61,2822,3600,0,0,0,3,6,1,5.0121,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,7.61,2822,3600,8.35,1578,3600,0,0,0,4,2,5,0.0,3.5142999999999986
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,7.61,2822,3600,8.66,2654,3600,0,0,0,4,2,5,2.9494000000000007,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,7.61,2822,3600,8.97,1470,3600,0,0,0,4,2,5,0.7374000000000009,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,7.61,2822,3600,9.19,2674,3600,0,0,0,4,5,2,0.0,1.2164999999999893
5,2,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,7.61,2822,3600,9.39,1947,3600,0,0,0,3,3,4,0.0,0.0945999999999998
3,4,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,9.39,1947,3600,9.58,2537,3600,0,0,0,3,3,4,7.480050000000009,0.0
3,4,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,9.58,2537,3600,9.85,2039,3600,0,0,0,4,6,1,4.4350500000000075,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,9.58,2537,3600,10.1,1779,3600,0,0,0,4,1,6,0.0,3.751649999999998
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,9.58,2537,3600,10.51,1739,3600,0,0,0,4,6,1,3.5000166666666708,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,9.58,2537,3600,10.74,2332,3600,0,0,0,4,5,2,0.0,3.211649999999999
5,2,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,9.58,2537,3600,11.29,2985,3600,0,0,0,3,5,2,0.0,0.8592999999999904
5,2,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,11.44,2668,3600,0,0,0,4,2,5,3.141750000000023,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,11.59,2746,3600,0,0,0,4,2,5,2.206700000000012,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,0,0,0,1,4,3,0.0,0.20324999999996152
4,3,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,12.31,2407,3600,0,0,0,4,2,5,2.8967333333333585,0.0
2,5,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,12.52,1209,3600,0,0,0,4,2,5,2.499366666666681,0.0
2,5,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,13.73,2587,3600,0,0,0,4,2,5,1.4913666666666785,0.0
2,5,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,13.89,2630,3600,0,0,0,4,5,2,0.0,1.6615833333333008
5,2,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,14.06,1533,3600,0,0,0,4,5,2,0.0,1.706633333333322
5,2,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,14.39,1060,3600,0,0,0,3,2,5,0.0,0.43063333333331855
2,5,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,14.39,1060,3600,15.49,1410,3600,0,0,0,3,3,4,6.743346666666675,0.0
3,4,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,15.49,1410,3600,15.68,1106,3600,0,0,0,4,3,4,5.382520000000021,0.0
3,4,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,15.49,1410,3600,0.0,0,0,0,0,0,3,3,4,3.657520000000023,0.0
3,4,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,0.0,0,0,0.0,0,0,0,0,0,1,3,4,1.4525200000000247,0.0
3,4,0.47,2979,3600,11.29,2985,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,0.0,4.193306666666629
3,4,11.29,2985,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,3.065020000000029,0.0
1,1,0.32,1960,3600,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,1.01,2073,3600,0,0,0,0,5,2,0.0,0.0
5,2,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,0,0,0,1,5,2,5.680000000000001,0.0
5,2,0.43,2312,3600,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,1.39,2180,3600,0,0,0,2,5,2,0.0,1.1879999999999997
5,2,0.43,2312,3600,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,1.67,2473,3600,0,0,0,3,2,5,1.35,0.0
2,5,0.43,2312,3600,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,1.91,1713,3600,0,0,0,4,2,5,1.3160000000000007,0.0
2,5,0.43,2312,3600,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.59,1307,3600,0,0,0,4,5,2,0.0,0.27999999999999803
5,2,0.43,2312,3600,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.74,1822,3600,0,0,0,4,5,2,0.0,1.1659999999999995
5,2,0.43,2312,3600,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,0,0,0,0,2,5,0.8850000000000025,0.0
2,5,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.0,1536,3600,0,0,0,4,2,5,0.7059999999999995,0.0
2,5,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.3,2173,3600,0,0,0,4,5,2,0.0,1.4349999999999996
5,2,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.55,1568,3600,0,0,0,4,5,2,0.0,0.6820000000000004
5,2,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.71,2933,3600,0,0,0,2,2,5,1.5649999999999986,0.0
2,5,0.81,2694,3600,1.18,2600,3600,2.83,2572,3600,3.71,2933,3600,3.9,1318,3600,0,0,0,4,2,5,0.5280000000000022,0.0
2,5,0.81,2694,3600,1.18,2600,3600,2.83,2572,3600,3.71,2933,3600,4.19,1178,3600,0,0,0,4,5,2,0.0,1.429999999999998
5,2,0.81,2694,3600,1.18,2600,3600,2.83,2572,3600,3.71,2933,3600,4.36,2724,3600,0,0,0,2,5,2,0.0,1.2419999999999973
5,2,0.81,2694,3600,1.18,2600,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,0,0,0,1,2,5,2.2550000000000026,0.0
2,5,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,0,0,0,0,3,4,1.9500000000000028,0.0
3,4,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,4.9,1488,3600,0,0,0,4,2,5,0.0,4.4553333333333285
2,5,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,5.09,1136,3600,0,0,0,4,2,5,1.4333333333333371,0.0
2,5,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,5.43,2582,3600,0,0,0,1,4,3,0.4853333333333367,0.0
4,3,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,5.43,2582,3600,5.72,1473,3600,0,0,0,4,4,3,0.0,6.026999999999996
4,3,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,5.43,2582,3600,6.08,2507,3600,0,0,0,3,3,4,0.0,3.7244999999999955
3,4,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,6.08,2507,3600,6.16,2238,3600,0,0,0,4,2,5,3.0755000000000017,0.0
2,5,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,6.08,2507,3600,6.66,1173,3600,0,0,0,4,2,5,1.9796666666666667,0.0
2,5,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,6.08,2507,3600,6.85,1941,3600,0,0,0,4,2,5,1.0036666666666676,0.0
2,5,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,6.08,2507,3600,7.04,2794,3600,0,0,0,3,5,2,0.0,1.5308333333333302
5,2,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,7.41,2300,3600,0,0,0,4,5,2,0.0,0.9483333333333306
5,2,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,7.62,1888,3600,0,0,0,4,2,5,2.4191666666666656,0.0
2,5,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,0,0,0,3,2,5,2.269666666666666,0.0
2,5,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,8.24,1225,3600,0,0,0,0,2,5,0.0,0.1458333333333428
2,5,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,8.24,1225,3600,8.39,2738,3600,0,0,0,3,3,4,6.051666666666662,0.0
3,4,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,8.39,2738,3600,8.48,2343,3600,0,0,0,4,1,6,4.109999999999992,0.0
1,6,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,8.39,2738,3600,8.8,2484,3600,0,0,0,4,1,6,4.571666666666662,0.0
1,6,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,8.39,2738,3600,8.91,1076,3600,0,0,0,4,5,2,3.7083333333333286,0.0
5,2,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,8.39,2738,3600,9.46,2933,3600,0,0,0,3,5,2,0.0,2.1380000000000052
5,2,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,9.53,1493,3600,0,0,0,4,2,5,0.35499999999998977,0.0
2,5,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,9.87,1021,3600,0,0,0,4,5,2,2.317999999999998,0.0
5,2,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.04,1414,3600,0,0,0,4,5,2,0.0,1.9492000000000047
5,2,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,0,0,0,0,3,4,0.0,0.769200000000005
3,4,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,10.4,1541,3600,0,0,0,4,3,4,6.378099999999996,0.0
3,4,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,10.59,1105,3600,0,0,0,4,5,2,3.970600000000001,0.0
5,2,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,11.14,2562,3600,0,0,0,4,5,2,0.0,1.2715999999999994
5,2,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,11.22,1774,3600,0,0,0,4,2,5,2.1610000000000085,0.0
2,5,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,11.51,2576,3600,0,0,0,4,2,5,2.588400000000007,0.0
2,5,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,11.95,2276,3600,0,0,0,4,2,5,0.4404000000000039,0.0
2,5,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,12.06,1094,3600,0,0,0,4,2,5,0.0,3.6389999999999922
2,5,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,0.0,0,0,0,0,0,2,5,2,0.8244000000000042,0.0
5,2,4.72,2952,3600,8.01,2995,3600,10.2,2651,3600,0.0,0,0,0.0,0,0,0,0,0,2,5,2,0.0,6.653599999999997
5,2,4.72,2952,3600,8.01,2995,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,0.0,4.445599999999999
3,4,8.01,2995,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,4.064100000000003,0.0
1,1,0.65,2260,3600,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,0,0,0,0,2,5,0.0,0.0
2,5,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,1.57,2161,3600,0,0,0,2,6,1,6.01,0.0
6,1,0.72,1927,3600,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,1.64,1018,3600,0,0,0,2,3,4,0.0,1.995
3,4,0.72,1927,3600,0.88,2048,3600,1.57,2161,3600,1.64,1018,3600,1.87,2411,3600,0,0,0,3,5,2,2.285,0.0
5,2,0.72,1927,3600,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,0,0,0,4,5,2,0.0,1.4580000000000002
5,2,0.72,1927,3600,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,0,0,0,0,4,3,0.0,0.03399999999999981
4,3,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.46,1835,3600,0,0,0,4,3,4,4.914,0.0
3,4,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.78,2873,3600,0,0,0,0,2,5,1.8230000000000004,0.0
2,5,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.78,2873,3600,2.91,2639,3600,0,0,0,2,2,5,0.8439999999999994,0.0
2,5,1.57,2161,3600,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,0,0,0,4,5,2,0.0,2.350000000000003
5,2,1.57,2161,3600,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.56,1632,3600,0,0,0,4,5,2,0.0,1.8680000000000003
5,2,1.57,2161,3600,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,0,0,0,0,5,2,0.0,0.5080000000000009
5,2,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,0,0,0,0,2,5,3.2299999999999995,0.0
2,5,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,4.38,1249,3600,0,0,0,4,2,5,1.9840000000000018,0.0
2,5,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,4.65,1198,3600,0,0,0,4,2,5,0.9440000000000026,0.0
2,5,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,4.92,1263,3600,0,0,0,4,5,2,0.0,0.13999999999999346
5,2,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,0,0,0,1,3,4,0.0,0.5039999999999978
3,4,2.78,2873,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.19,1045,3600,0,0,0,4,3,4,5.911000000000003,0.0
3,4,2.78,2873,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.41,2528,3600,0,0,0,4,1,6,4.276000000000003,0.0
1,6,2.78,2873,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.57,1466,3600,0,0,0,4,5,2,4.213666666666667,0.0
5,2,2.78,2873,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.85,1985,3600,0,0,0,4,5,2,0.0,2.769866666666669
5,2,2.78,2873,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,6.21,2947,3600,0,0,0,1,5,2,0.0,1.1138666666666701
5,2,2.78,2873,3600,4.22,2815,3600,5.07,2761,3600,6.21,2947,3600,7.01,2804,3600,0,0,0,2,2,5,2.6753333333333273,0.0
2,5,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,0,0,0,3,2,5,2.04613333333333,0.0
2,5,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,0,0,0,4,5,2,0.0,0.7246666666666712
5,2,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.17,2059,3600,0,0,0,4,5,2,0.0,1.9098666666666695
5,2,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.7,1140,3600,0,0,0,0,2,5,0.0,0.1938666666666684
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.7,1140,3600,8.82,2572,3600,0,0,0,3,3,4,6.94205333333333,0.0
3,4,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.82,2572,3600,8.98,1858,3600,0,0,0,4,6,1,5.63308,0.0
6,1,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.82,2572,3600,9.64,1508,3600,0,0,0,4,5,2,0.0,2.9906400000000026
5,2,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,8.82,2572,3600,9.92,2792,3600,0,0,0,3,5,2,0.0,0.8552800000000005
5,2,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,9.92,2792,3600,10.05,1556,3600,0,0,0,4,2,5,3.2217999999999947,0.0
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,9.92,2792,3600,10.44,1573,3600,0,0,0,4,2,5,3.2087199999999996,0.0
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,9.92,2792,3600,10.71,2263,3600,0,0,0,4,2,5,1.896720000000002,0.0
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,9.92,2792,3600,11.02,2085,3600,0,0,0,3,4,3,0.012720000000001619,0.0
4,3,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.16,1196,3600,0,0,0,4,4,3,0.0,7.223460000000003
4,3,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.24,1902,3600,0,0,0,4,4,3,0.0,5.355960000000007
4,3,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.37,2806,3600,0,0,0,3,5,2,0.0,2.3859600000000114
5,2,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,11.59,2669,3600,0,0,0,4,5,2,0.0,1.6399600000000092
5,2,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,11.72,1670,3600,0,0,0,4,2,5,1.4600999999999686,0.0
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,11.91,1869,3600,0,0,0,4,2,5,2.52803999999999,0.0
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,12.08,1863,3600,0,0,0,4,2,5,0.9720399999999927,0.0
2,5,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,12.47,2351,3600,0,0,0,4,5,2,0.0,1.4499000000000173
5,2,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,12.66,2794,3600,0,0,0,3,3,4,0.0,0.947960000000009
3,4,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,12.66,2794,3600,12.97,1969,3600,0,0,0,4,3,4,6.609029999999997,0.0
3,4,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,12.66,2794,3600,13.28,1704,3600,0,0,0,4,6,1,3.5340300000000013,0.0
6,1,4.22,2815,3600,6.21,2947,3600,7.23,2905,3600,12.66,2794,3600,0.0,0,0,0,0,0,2,2,5,0.0,3.346989999999998
2,5,4.22,2815,3600,6.21,2947,3600,12.66,2794,3600,0.0,0,0,0.0,0,0,0,0,0,2,5,2,5.036020000000001,0.0
5,2,4.22,2815,3600,6.21,2947,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,0.0,4.413979999999995
3,4,6.21,2947,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,3.6040300000000123,0.0
