Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,Ship 6 arrival time,Ship 6 teu,Ship 6 waiting cost,U,V 0,V 1,y 0,y 1
2,5,2.55,2967,3600,5.7,2843,3600,9.39,2068,3600,9.69,2774,3600,0,0,0,0,0,0,2,3,4,4.648914375000004,0.0
3,4,2.55,2967,3600,5.7,2843,3600,9.69,2774,3600,9.81,2463,3600,0,0,0,0,0,0,2,5,2,0.8858715625000002,0.0
5,2,2.55,2967,3600,5.7,2843,3600,9.81,2463,3600,9.99,2766,3600,0,0,0,0,0,0,2,4,3,0.0,6.287651375000003
4,3,2.55,2967,3600,5.7,2843,3600,9.99,2766,3600,10.22,1236,3600,0,0,0,0,0,0,3,4,3,0.0,2.6939770625000037
4,3,2.55,2967,3600,5.7,2843,3600,9.99,2766,3600,10.34,2841,3600,0,0,0,0,0,0,1,2,5,0.0,0.758977062500005
2,5,2.55,2967,3600,9.99,2766,3600,10.34,2841,3600,10.48,2927,3600,0,0,0,0,0,0,1,3,4,6.132409174999999,0.0
3,4,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,10.64,2580,3600,0,0,0,0,0,0,1,5,2,1.9186137624999908,0.0
5,2,2.55,2967,3600,10.48,2927,3600,10.64,2580,3600,10.78,1012,3600,0,0,0,0,0,0,3,5,2,0.0,6.2195908250000045
5,2,2.55,2967,3600,10.48,2927,3600,10.64,2580,3600,10.99,1801,3600,0,0,0,0,0,0,3,4,3,0.0,5.375590825000003
4,3,2.55,2967,3600,10.48,2927,3600,10.64,2580,3600,11.15,2976,3600,0,0,0,0,0,0,1,2,5,0.0,2.2908862375000005
2,5,2.55,2967,3600,10.64,2580,3600,11.15,2976,3600,11.29,2228,3600,0,0,0,0,0,0,3,3,4,5.933645505000001,0.0
3,4,2.55,2967,3600,10.64,2580,3600,11.15,2976,3600,11.43,2326,3600,0,0,0,0,0,0,1,5,2,2.3704682575000042,0.0
5,2,2.55,2967,3600,11.15,2976,3600,11.43,2326,3600,11.66,2041,3600,0,0,0,0,0,0,3,4,3,0.0,5.359812697000002
4,3,2.55,2967,3600,11.15,2976,3600,11.43,2326,3600,11.97,1536,3600,0,0,0,0,0,0,2,2,5,0.0,2.1622190454999988
2,5,2.55,2967,3600,11.15,2976,3600,11.97,1536,3600,0.0,0,0,0,0,0,0,0,0,2,2,5,4.835112381800002,0.0
2,5,2.55,2967,3600,11.15,2976,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,3,3.5551123818000008,0.0
4,3,11.15,2976,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,3,0.0,4.473665713649996
1,1,0.12,2493,3600,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0,0,0,0,0,0,0,5,2,0.0,0.0
5,2,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0,0,0,0,0,0,0,5,2,5.789999999999999,0.0
5,2,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0.9,1826,3600,0,0,0,0,0,0,2,4,3,0.0,2.944000000000001
4,3,0.47,2979,3600,0.69,2110,3600,0.9,1826,3600,1.3,2788,3600,0,0,0,0,0,0,1,5,2,0.1819999999999986,0.0
5,2,0.47,2979,3600,0.9,1826,3600,1.3,2788,3600,1.45,2475,3600,0,0,0,0,0,0,1,4,3,0.0,4.5920000000000005
4,3,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,0,0,0,0,0,0,3,2,5,0.0,1.8380000000000014
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.69,1212,3600,0,0,0,0,0,0,3,3,4,5.3279999999999985,0.0
3,4,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,2.1,1969,3600,0,0,0,0,0,0,3,4,3,3.4119999999999986,0.0
4,3,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,2.25,2935,3600,0,0,0,0,0,0,1,2,5,0.0,2.0135000000000014
2,5,0.47,2979,3600,1.45,2475,3600,2.25,2935,3600,2.36,1373,3600,0,0,0,0,0,0,3,3,4,5.561,0.0
3,4,0.47,2979,3600,1.45,2475,3600,2.25,2935,3600,2.43,1292,3600,0,0,0,0,0,0,3,3,4,3.291499999999999,0.0
3,4,0.47,2979,3600,1.45,2475,3600,2.25,2935,3600,2.89,2001,3600,0,0,0,0,0,0,1,5,2,1.2739999999999982,0.0
5,2,0.47,2979,3600,2.25,2935,3600,2.89,2001,3600,3.13,1638,3600,0,0,0,0,0,0,3,4,3,0.0,5.1884
4,3,0.47,2979,3600,2.25,2935,3600,2.89,2001,3600,3.47,1759,3600,0,0,0,0,0,0,3,3,4,0.0,2.645100000000001
3,4,0.47,2979,3600,2.25,2935,3600,2.89,2001,3600,3.81,1696,3600,0,0,0,0,0,0,3,4,3,2.3048999999999973,0.0
4,3,0.47,2979,3600,2.25,2935,3600,2.89,2001,3600,4.04,1207,3600,0,0,0,0,0,0,3,3,4,0.0,2.1400999999999994
3,4,0.47,2979,3600,2.25,2935,3600,2.89,2001,3600,4.78,1261,3600,0,0,0,0,0,0,2,5,2,1.252399999999998,0.0
5,2,0.47,2979,3600,2.25,2935,3600,4.78,1261,3600,5.32,2942,3600,0,0,0,0,0,0,2,4,3,0.0,4.004400000000004
4,3,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,0,0,0,0,0,0,1,2,5,0.0,1.9491000000000032
2,5,0.47,2979,3600,5.32,2942,3600,5.37,2893,3600,5.94,1968,3600,0,0,0,0,0,0,3,3,4,5.856359999999999,0.0
3,4,0.47,2979,3600,5.32,2942,3600,5.37,2893,3600,6.11,2704,3600,0,0,0,0,0,0,2,5,2,2.654539999999999,0.0
5,2,0.47,2979,3600,5.32,2942,3600,6.11,2704,3600,6.94,1670,3600,0,0,0,0,0,0,3,4,3,0.0,5.788184000000001
4,3,0.47,2979,3600,5.32,2942,3600,6.11,2704,3600,7.16,2687,3600,0,0,0,0,0,0,1,2,5,0.0,3.0572760000000017
2,5,0.47,2979,3600,6.11,2704,3600,7.16,2687,3600,7.28,2008,3600,0,0,0,0,0,0,3,3,4,5.603089599999997,0.0
3,4,0.47,2979,3600,6.11,2704,3600,7.16,2687,3600,7.61,2822,3600,0,0,0,0,0,0,1,5,2,2.204634399999996,0.0
5,2,0.47,2979,3600,7.16,2687,3600,7.61,2822,3600,8.35,1578,3600,0,0,0,0,0,0,3,4,3,0.0,5.584146239999999
4,3,0.47,2979,3600,7.16,2687,3600,7.61,2822,3600,8.66,2654,3600,0,0,0,0,0,0,2,2,5,0.0,3.0937193600000015
2,5,0.47,2979,3600,7.16,2687,3600,8.66,2654,3600,8.97,1470,3600,0,0,0,0,0,0,3,3,4,5.3005122559999975,0.0
3,4,0.47,2979,3600,7.16,2687,3600,8.66,2654,3600,9.19,2674,3600,0,0,0,0,0,0,3,5,2,2.7157683839999933,0.0
5,2,0.47,2979,3600,7.16,2687,3600,8.66,2654,3600,9.39,1947,3600,0,0,0,0,0,0,3,4,3,0.0,5.095692646400003
4,3,0.47,2979,3600,7.16,2687,3600,8.66,2654,3600,9.58,2537,3600,0,0,0,0,0,0,2,2,5,0.0,1.813538969600005
2,5,0.47,2979,3600,7.16,2687,3600,9.58,2537,3600,9.85,2039,3600,0,0,0,0,0,0,3,3,4,5.616584412160002,0.0
3,4,0.47,2979,3600,7.16,2687,3600,9.58,2537,3600,10.1,1779,3600,0,0,0,0,0,0,2,5,2,2.472376618240002,0.0
5,2,0.47,2979,3600,7.16,2687,3600,10.1,1779,3600,10.51,1739,3600,0,0,0,0,0,0,3,4,3,0.0,5.116415587839995
4,3,0.47,2979,3600,7.16,2687,3600,10.1,1779,3600,10.74,2332,3600,0,0,0,0,0,0,3,2,5,0.0,2.3146233817599864
2,5,0.47,2979,3600,7.16,2687,3600,10.1,1779,3600,11.29,2985,3600,0,0,0,0,0,0,2,3,4,4.658150647296004,0.0
3,4,0.47,2979,3600,7.16,2687,3600,11.29,2985,3600,11.44,2668,3600,0,0,0,0,0,0,1,5,2,1.774725970944015,0.0
5,2,0.47,2979,3600,11.29,2985,3600,11.44,2668,3600,11.59,2746,3600,0,0,0,0,0,0,2,4,3,0.0,5.632109611622397
4,3,0.47,2979,3600,11.29,2985,3600,11.59,2746,3600,12.04,2951,3600,0,0,0,0,0,0,3,2,5,0.0,1.478164417433593
2,5,0.47,2979,3600,11.29,2985,3600,11.59,2746,3600,12.31,2407,3600,0,0,0,0,0,0,3,3,4,6.657890388377602,0.0
3,4,0.47,2979,3600,11.29,2985,3600,11.59,2746,3600,12.52,1209,3600,0,0,0,0,0,0,3,3,4,3.1543355825664037,0.0
3,4,0.47,2979,3600,11.29,2985,3600,11.59,2746,3600,13.73,2587,3600,0,0,0,0,0,0,2,5,2,1.2643355825664067,0.0
5,2,0.47,2979,3600,11.29,2985,3600,13.73,2587,3600,13.89,2630,3600,0,0,0,0,0,0,2,4,3,0.0,5.718265766973438
4,3,0.47,2979,3600,11.29,2985,3600,13.89,2630,3600,14.06,1533,3600,0,0,0,0,0,0,2,2,5,0.0,1.6748986504601575
2,5,0.47,2979,3600,11.29,2985,3600,14.06,1533,3600,14.39,1060,3600,0,0,0,0,0,0,3,2,5,5.888040539815933,0.0
2,5,0.47,2979,3600,11.29,2985,3600,14.06,1533,3600,15.49,1410,3600,0,0,0,0,0,0,3,2,5,5.004040539815932,0.0
2,5,0.47,2979,3600,11.29,2985,3600,14.06,1533,3600,15.68,1106,3600,0,0,0,0,0,0,3,3,4,3.8280405398159303,0.0
3,4,0.47,2979,3600,11.29,2985,3600,14.06,1533,3600,0.0,0,0,0,0,0,0,0,0,2,3,4,1.5150405398159386,0.0
3,4,0.47,2979,3600,11.29,2985,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,0.0,1.1699459469120796
3,4,11.29,2985,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,5.332540539815941,0.0
1,1,0.32,1960,3600,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,0,0,0,0,0,0,0,5,2,0.0,0.0
5,2,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,1.01,2073,3600,0,0,0,0,0,0,1,6,1,5.680000000000001,0.0
6,1,0.43,2312,3600,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,0,0,0,0,0,0,0,2,5,0.0,1.83
2,5,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,1.39,2180,3600,0,0,0,0,0,0,1,3,4,4.68,0.0
3,4,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,1.67,2473,3600,0,0,0,0,0,0,3,5,2,1.3699999999999997,0.0
5,2,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,1.91,1713,3600,0,0,0,0,0,0,3,5,2,0.0,5.466000000000001
5,2,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,2.59,1307,3600,0,0,0,0,0,0,3,4,3,0.0,4.038
4,3,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,2.74,1822,3600,0,0,0,0,0,0,2,2,5,0.0,1.4419999999999997
2,5,0.81,2694,3600,1.18,2600,3600,2.74,1822,3600,2.83,2572,3600,0,0,0,0,0,0,2,3,4,4.5072,0.0
3,4,0.81,2694,3600,1.18,2600,3600,2.83,2572,3600,3.0,1536,3600,0,0,0,0,0,0,2,5,2,1.6408000000000005,0.0
5,2,0.81,2694,3600,1.18,2600,3600,3.0,1536,3600,3.3,2173,3600,0,0,0,0,0,0,2,5,2,0.0,5.46368
5,2,0.81,2694,3600,1.18,2600,3600,3.3,2173,3600,3.55,1568,3600,0,0,0,0,0,0,3,4,3,0.0,4.183680000000001
4,3,0.81,2694,3600,1.18,2600,3600,3.3,2173,3600,3.71,2933,3600,0,0,0,0,0,0,1,2,5,0.0,1.1430200000000008
2,5,0.81,2694,3600,3.3,2173,3600,3.71,2933,3600,3.9,1318,3600,0,0,0,0,0,0,3,2,5,5.616792000000002,0.0
2,5,0.81,2694,3600,3.3,2173,3600,3.71,2933,3600,4.19,1178,3600,0,0,0,0,0,0,3,3,4,4.516792000000002,0.0
3,4,0.81,2694,3600,3.3,2173,3600,3.71,2933,3600,4.36,2724,3600,0,0,0,0,0,0,0,5,2,2.2276880000000014,0.0
5,2,3.3,2173,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,0,0,0,0,0,0,0,4,3,0.0,5.2089248
4,3,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,0,0,0,0,0,0,2,2,5,0.0,1.6108872000000005
2,5,3.71,2933,3600,4.36,2724,3600,4.72,2952,3600,4.9,1488,3600,0,0,0,0,0,0,3,2,5,6.331645120000001,0.0
2,5,3.71,2933,3600,4.36,2724,3600,4.72,2952,3600,5.09,1136,3600,0,0,0,0,0,0,3,3,4,5.091645120000003,0.0
3,4,3.71,2933,3600,4.36,2724,3600,4.72,2952,3600,5.43,2582,3600,0,0,0,0,0,0,0,5,2,2.8249676800000056,0.0
5,2,4.36,2724,3600,4.72,2952,3600,5.43,2582,3600,5.72,1473,3600,0,0,0,0,0,0,3,4,3,0.0,5.454012927999997
4,3,4.36,2724,3600,4.72,2952,3600,5.43,2582,3600,6.08,2507,3600,0,0,0,0,0,0,0,2,5,0.0,2.823519391999998
2,5,4.72,2952,3600,5.43,2582,3600,6.08,2507,3600,6.16,2238,3600,0,0,0,0,0,0,3,3,4,5.164592243200001,0.0
3,4,4.72,2952,3600,5.43,2582,3600,6.08,2507,3600,6.66,1173,3600,0,0,0,0,0,0,2,5,2,1.411888364800003,0.0
5,2,4.72,2952,3600,5.43,2582,3600,6.66,1173,3600,6.85,1941,3600,0,0,0,0,0,0,2,5,2,0.0,5.587244654079996
5,2,4.72,2952,3600,5.43,2582,3600,6.85,1941,3600,7.04,2794,3600,0,0,0,0,0,0,2,4,3,0.0,4.6112446540799965
4,3,4.72,2952,3600,5.43,2582,3600,7.04,2794,3600,7.41,2300,3600,0,0,0,0,0,0,1,2,5,0.0,1.2768669811199977
2,5,4.72,2952,3600,7.04,2794,3600,7.41,2300,3600,7.62,1888,3600,0,0,0,0,0,0,3,3,4,5.677253207551999,0.0
3,4,4.72,2952,3600,7.04,2794,3600,7.41,2300,3600,8.01,2995,3600,0,0,0,0,0,0,1,5,2,2.8783798113279992,0.0
5,2,4.72,2952,3600,7.41,2300,3600,8.01,2995,3600,8.24,1225,3600,0,0,0,0,0,0,3,4,3,0.0,5.335746792448003
4,3,4.72,2952,3600,7.41,2300,3600,8.01,2995,3600,8.39,2738,3600,0,0,0,0,0,0,3,2,5,0.0,3.181120188671999
2,5,4.72,2952,3600,7.41,2300,3600,8.01,2995,3600,8.48,2343,3600,0,0,0,0,0,0,1,3,4,4.937551924531199,0.0
3,4,4.72,2952,3600,8.01,2995,3600,8.48,2343,3600,8.8,2484,3600,0,0,0,0,0,0,3,5,2,0.9638278867967962,0.0
5,2,4.72,2952,3600,8.01,2995,3600,8.48,2343,3600,8.91,1076,3600,0,0,0,0,0,0,3,5,2,0.0,5.752468845281285
5,2,4.72,2952,3600,8.01,2995,3600,8.48,2343,3600,9.46,2933,3600,0,0,0,0,0,0,2,3,4,0.0,4.8564688452812845
3,4,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,9.53,1493,3600,0,0,0,0,0,0,2,5,2,1.4802967320780738,0.0
5,2,4.72,2952,3600,8.01,2995,3600,9.53,1493,3600,9.87,1021,3600,0,0,0,0,0,0,3,5,2,0.0,6.424468845281282
5,2,4.72,2952,3600,8.01,2995,3600,9.53,1493,3600,10.04,1414,3600,0,0,0,0,0,0,3,5,2,0.0,5.572468845281286
5,2,4.72,2952,3600,8.01,2995,3600,9.53,1493,3600,10.2,2651,3600,0,0,0,0,0,0,2,4,3,0.0,4.392468845281286
4,3,4.72,2952,3600,8.01,2995,3600,10.2,2651,3600,10.4,1541,3600,0,0,0,0,0,0,2,2,5,0.0,1.4699688452812865
2,5,4.72,2952,3600,8.01,2995,3600,10.4,1541,3600,10.59,1105,3600,0,0,0,0,0,0,3,2,5,5.554012461887488,0.0
2,5,4.72,2952,3600,8.01,2995,3600,10.4,1541,3600,11.14,2562,3600,0,0,0,0,0,0,2,3,4,4.634012461887487,0.0
3,4,4.72,2952,3600,8.01,2995,3600,11.14,2562,3600,11.22,1774,3600,0,0,0,0,0,0,2,5,2,1.7835186928312297,0.0
5,2,4.72,2952,3600,8.01,2995,3600,11.22,1774,3600,11.51,2576,3600,0,0,0,0,0,0,2,4,3,0.0,5.2685925228675075
4,3,4.72,2952,3600,8.01,2995,3600,11.51,2576,3600,11.95,2276,3600,0,0,0,0,0,0,2,2,5,0.0,2.4578887843012573
2,5,4.72,2952,3600,8.01,2995,3600,11.95,2276,3600,12.06,1094,3600,0,0,0,0,0,0,3,3,4,5.126844486279495,0.0
3,4,4.72,2952,3600,8.01,2995,3600,11.95,2276,3600,0.0,0,0,0,0,0,0,0,0,2,5,2,3.295266729419243,0.0
5,2,4.72,2952,3600,8.01,2995,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,0.0,3.877893308232302
3,4,8.01,2995,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,3.8881600376515557,0.0
1,1,0.65,2260,3600,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,0,0,0,0,0,0,0,5,2,0.0,0.0
5,2,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,0,0,0,0,0,0,2,6,1,7.960000000000001,0.0
6,1,0.72,1927,3600,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,0,0,0,0,0,0,0,2,5,0.0,1.995
2,5,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,1.64,1018,3600,0,0,0,0,0,0,3,3,4,3.604,0.0
3,4,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,1.87,2411,3600,0,0,0,0,0,0,0,5,2,1.8049999999999997,0.0
5,2,1.43,1549,3600,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,0,0,0,0,0,0,0,4,3,0.0,3.9735999999999994
4,3,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,2.27,2143,3600,0,0,0,0,0,0,3,2,5,0.0,1.402899999999998
2,5,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,2.46,1835,3600,0,0,0,0,0,0,2,3,4,4.5448400000000015,0.0
3,4,1.57,2161,3600,1.87,2411,3600,2.46,1835,3600,2.78,2873,3600,0,0,0,0,0,0,0,5,2,1.9172599999999997,0.0
5,2,1.87,2411,3600,2.46,1835,3600,2.78,2873,3600,2.91,2639,3600,0,0,0,0,0,0,1,4,3,0.0,4.411159999999999
4,3,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,0,0,0,0,0,0,0,2,5,0.0,1.501739999999998
2,5,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,3.56,1632,3600,0,0,0,0,0,0,3,3,4,5.183304,0.0
3,4,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,3.9,2622,3600,0,0,0,0,0,0,3,5,2,2.714956,0.0
5,2,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,4.22,2815,3600,0,0,0,0,0,0,2,4,3,0.0,4.988695999999999
4,3,2.78,2873,3600,2.91,2639,3600,4.22,2815,3600,4.38,1249,3600,0,0,0,0,0,0,1,2,5,0.0,1.4755440000000002
2,5,2.78,2873,3600,4.22,2815,3600,4.38,1249,3600,4.65,1198,3600,0,0,0,0,0,0,3,2,5,5.7837824,0.0
2,5,2.78,2873,3600,4.22,2815,3600,4.38,1249,3600,4.92,1263,3600,0,0,0,0,0,0,2,2,5,4.7837824,0.0
2,5,2.78,2873,3600,4.22,2815,3600,4.92,1263,3600,5.07,2761,3600,0,0,0,0,0,0,2,3,4,3.7437824000000006,0.0
3,4,2.78,2873,3600,4.22,2815,3600,5.07,2761,3600,5.19,1045,3600,0,0,0,0,0,0,3,4,3,1.2512823999999974,0.0
4,3,2.78,2873,3600,4.22,2815,3600,5.07,2761,3600,5.41,2528,3600,0,0,0,0,0,0,2,2,5,0.0,1.7346632000000035
2,5,2.78,2873,3600,4.22,2815,3600,5.41,2528,3600,5.57,1466,3600,0,0,0,0,0,0,3,3,4,5.174891199999998,0.0
3,4,2.78,2873,3600,4.22,2815,3600,5.41,2528,3600,5.85,1985,3600,0,0,0,0,0,0,2,5,2,2.5998367999999967,0.0
5,2,2.78,2873,3600,4.22,2815,3600,5.85,1985,3600,6.21,2947,3600,0,0,0,0,0,0,2,4,3,0.0,4.840065280000001
4,3,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,0,0,0,0,0,0,1,2,5,0.0,1.5200979199999995
2,5,2.78,2873,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,0,0,0,0,0,0,2,3,4,6.079960831999998,0.0
3,4,2.78,2873,3600,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,0,0,0,0,0,0,0,5,2,1.8099412479999941,0.0
5,2,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,8.17,2059,3600,0,0,0,0,0,0,3,5,2,0.0,6.346039168000004
5,2,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,8.7,1140,3600,0,0,0,0,0,0,3,4,3,0.0,4.630039168000003
4,3,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,8.82,2572,3600,0,0,0,0,0,0,3,2,5,0.0,2.1650587519999984
2,5,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,8.98,1858,3600,0,0,0,0,0,0,3,3,4,4.969976499200005,0.0
3,4,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,9.64,1508,3600,0,0,0,0,0,0,2,5,2,1.872464748800006,0.0
5,2,6.21,2947,3600,7.23,2905,3600,9.64,1508,3600,9.92,2792,3600,0,0,0,0,0,0,2,4,3,0.0,4.735014100479997
4,3,6.21,2947,3600,7.23,2905,3600,9.92,2792,3600,10.05,1556,3600,0,0,0,0,0,0,2,2,5,0.0,2.392521150719995
2,5,6.21,2947,3600,7.23,2905,3600,10.05,1556,3600,10.44,1573,3600,0,0,0,0,0,0,2,2,5,5.48098589952,0.0
2,5,6.21,2947,3600,7.23,2905,3600,10.44,1573,3600,10.71,2263,3600,0,0,0,0,0,0,2,3,4,4.184985899520001,0.0
3,4,6.21,2947,3600,7.23,2905,3600,10.71,2263,3600,11.02,2085,3600,0,0,0,0,0,0,2,5,2,1.0769858995200003,0.0
5,2,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.16,1196,3600,0,0,0,0,0,0,3,4,3,0.0,4.935205640192002
4,3,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.24,1902,3600,0,0,0,0,0,0,3,3,4,0.0,3.180308460288007
3,4,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.37,2806,3600,0,0,0,0,0,0,3,5,2,1.9571915397119994,0.0
5,2,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,11.59,2669,3600,0,0,0,0,0,0,2,4,3,0.0,5.601205640191999
4,3,6.21,2947,3600,7.23,2905,3600,11.59,2669,3600,11.72,1670,3600,0,0,0,0,0,0,2,2,5,0.0,2.221808460287992
2,5,6.21,2947,3600,7.23,2905,3600,11.72,1670,3600,11.91,1869,3600,0,0,0,0,0,0,2,2,5,5.539276615884809,0.0
2,5,6.21,2947,3600,7.23,2905,3600,11.91,1869,3600,12.08,1863,3600,0,0,0,0,0,0,3,3,4,4.147276615884806,0.0
3,4,6.21,2947,3600,7.23,2905,3600,11.91,1869,3600,12.47,2351,3600,0,0,0,0,0,0,3,5,2,0.5412766158848008,0.0
5,2,6.21,2947,3600,7.23,2905,3600,11.91,1869,3600,12.66,2794,3600,0,0,0,0,0,0,2,4,3,0.0,5.459489353646077
4,3,6.21,2947,3600,7.23,2905,3600,12.66,2794,3600,12.97,1969,3600,0,0,0,0,0,0,2,2,5,0.0,2.8217340304691163
2,5,6.21,2947,3600,7.23,2905,3600,12.97,1969,3600,13.28,1704,3600,0,0,0,0,0,0,3,3,4,5.245510646353921,0.0
3,4,6.21,2947,3600,7.23,2905,3600,12.97,1969,3600,0.0,0,0,0,0,0,0,0,0,2,5,2,2.295765969530887,0.0
5,2,6.21,2947,3600,7.23,2905,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,4,0.0,3.8916936121876446
3,4,6.21,2947,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,4,3.2874595817185366,0.0
1,1,0.31,1481,3600,0.39,2204,3600,0.46,1165,3600,0.85,2788,3600,0,0,0,0,0,0,0,5,2,0.0,0.0
5,2,0.39,2204,3600,0.46,1165,3600,0.85,2788,3600,0.98,2466,3600,0,0,0,0,0,0,1,6,1,4.64,0.0
6,1,0.39,2204,3600,0.85,2788,3600,0.98,2466,3600,1.33,1034,3600,0,0,0,0,0,0,0,2,5,0.0,2.0650000000000004
2,5,0.85,2788,3600,0.98,2466,3600,1.33,1034,3600,1.57,1077,3600,0,0,0,0,0,0,2,6,1,4.348,0.0
6,1,0.85,2788,3600,0.98,2466,3600,1.57,1077,3600,1.87,1977,3600,0,0,0,0,0,0,2,3,4,0.0,1.8900000000000001
3,4,0.85,2788,3600,0.98,2466,3600,1.87,1977,3600,1.99,1624,3600,0,0,0,0,0,0,2,5,2,1.4074999999999989,0.0
5,2,0.85,2788,3600,0.98,2466,3600,1.99,1624,3600,2.16,2859,3600,0,0,0,0,0,0,2,4,3,0.0,3.7840000000000007
4,3,0.85,2788,3600,0.98,2466,3600,2.16,2859,3600,2.36,2386,3600,0,0,0,0,0,0,1,2,5,0.0,1.0809999999999995
2,5,0.85,2788,3600,2.16,2859,3600,2.36,2386,3600,2.87,2328,3600,0,0,0,0,0,0,2,3,4,5.383599999999999,0.0
3,4,0.85,2788,3600,2.16,2859,3600,2.87,2328,3600,3.33,2663,3600,0,0,0,0,0,0,3,5,2,1.777899999999998,0.0
5,2,0.85,2788,3600,2.16,2859,3600,2.87,2328,3600,3.41,2920,3600,0,0,0,0,0,0,2,4,3,0.0,5.735400000000001
4,3,0.85,2788,3600,2.16,2859,3600,3.41,2920,3600,3.63,1780,3600,0,0,0,0,0,0,0,2,5,0.0,2.1906
2,5,2.16,2859,3600,3.41,2920,3600,3.63,1780,3600,4.22,1330,3600,0,0,0,0,0,0,3,2,5,5.8295999999999975,0.0
2,5,2.16,2859,3600,3.41,2920,3600,3.63,1780,3600,4.34,1383,3600,0,0,0,0,0,0,3,3,4,4.721599999999997,0.0
3,4,2.16,2859,3600,3.41,2920,3600,3.63,1780,3600,4.78,2980,3600,0,0,0,0,0,0,0,5,2,2.0173999999999976,0.0
5,2,3.41,2920,3600,3.63,1780,3600,4.78,2980,3600,4.97,1576,3600,0,0,0,0,0,0,3,5,2,0.0,5.729040000000001
5,2,3.41,2920,3600,3.63,1780,3600,4.78,2980,3600,5.27,1399,3600,0,0,0,0,0,0,3,4,3,0.0,4.417040000000002
4,3,3.41,2920,3600,3.63,1780,3600,4.78,2980,3600,5.47,1541,3600,0,0,0,0,0,0,3,3,4,0.0,1.5785400000000003
3,4,3.41,2920,3600,3.63,1780,3600,4.78,2980,3600,5.64,1056,3600,0,0,0,0,0,0,3,3,4,2.5717199999999973,0.0
