Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,Ship 6 arrival time,Ship 6 teu,Ship 6 waiting cost,U,V 0,V 1,y 0,y 1
5,2,3.47,1759,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.4676851851851787
4,3,3.81,1696,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.612419753086428,0.0
3,4,4.04,1207,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.22681481481481924,0.0
2,5,4.78,1261,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.10531481481481464,0.0
1,6,5.32,2942,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.1689814814814845,0.0
1,6,5.37,2893,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,5.116111111111092
4,3,5.94,1968,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.1005555555555446
5,2,6.11,2704,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.9680555555555479
5,2,6.94,1670,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.2098611111111275,0.0
3,4,7.16,2687,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.567916666666676,0.0
2,5,7.28,2008,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.1979166666666714,0.0
1,6,7.61,2822,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.6212500000000105,0.0
2,5,8.35,1578,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,6.068541666666629
3,4,8.66,2654,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.644166666666635
5,2,8.97,1470,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.550083333333319
4,3,9.19,2674,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.467888888888922,0.0
3,4,9.39,1947,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.0821111111110753
4,3,9.58,2537,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.12122222222225787,0.0
1,6,9.85,2039,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.193638888888895,0.0
3,4,10.1,1779,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,3.676259259259254
4,3,10.51,1739,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.0371944444444487
5,2,10.74,2332,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5166944444444397
5,2,11.29,2985,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.5682638888889073,0.0
3,4,11.44,2668,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.7733888888888742
5,2,11.59,2746,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.27269444444444
5,2,12.04,2951,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.538263888888892,0.0
3,4,12.31,2407,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.0687222222222204
5,2,12.52,1209,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.6053611111111152
4,3,13.73,2587,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.7155185185185076,0.0
3,4,13.89,2630,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.8344814814814754
4,3,14.06,1533,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.8488518518518333,0.0
2,5,14.39,1060,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.8884259259259295,0.0
3,4,15.49,1410,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5427654320987756
5,2,15.68,1106,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.20038271604937563
1,1,0.32,1960,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0
6,1,0.43,2312,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6.0,0.0
4,3,0.63,1056,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.09
4,3,0.81,2694,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.4399999999999995
5,2,1.01,2073,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.1350000000000033,0.0
3,4,1.18,2600,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.8850000000000025,0.0
2,5,1.39,2180,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5074999999999941
5,2,1.67,2473,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.6389999999999976
4,3,1.91,1713,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.1753333333333345,0.0
4,3,2.59,1307,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.43849999999999767
5,2,2.74,1822,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.3943333333333321
5,2,2.83,2572,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.8141666666666687,0.0
3,4,3.0,1536,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.0820000000000007
4,3,3.3,2173,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.33133333333333326,0.0
2,5,3.55,1568,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.11583333333334167
6,1,3.71,2933,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,3.102166666666669
4,3,3.9,1318,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3.4271111111111097,0.0
4,3,4.19,1178,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.17966666666666598
5,2,4.36,2724,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.05644444444444474
6,1,4.56,2913,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.4013333333333335,0.0
3,4,4.72,2952,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.6824444444444495
5,2,4.9,1488,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.916222222222224
5,2,5.09,1136,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.8094444444444449,0.0
3,4,5.43,2582,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.06911111111111268
6,1,5.72,1473,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.8981111111111098
5,2,6.08,2507,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.066388888888909,0.0
3,4,6.16,2238,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.129555555555541
5,2,6.66,1173,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.3107777777777727
4,3,6.85,1941,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.9349629629629703,0.0
3,4,7.04,2794,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.2917037037037034
5,2,7.41,2300,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.33785185185184474
5,2,7.62,1888,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3.94537037037038,0.0
4,3,8.01,2995,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.8442777777777586
5,2,8.24,1225,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.5578703703704022,0.0
3,4,8.39,2738,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.5182222222222457,0.0
2,5,8.48,2343,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.3106944444444082
6,1,8.8,2484,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,3.808805555555548
4,3,8.91,1076,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2.2704814814814824,0.0
4,3,9.46,2933,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5371388888888866
5,2,9.53,1493,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3.3481018518518546,0.0
4,3,9.87,1021,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.18463888888888746
5,2,10.04,1414,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.30775925925926373
5,2,10.2,2651,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.18060185185184,0.0
3,4,10.4,1541,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.2021851851851864
4,3,10.59,1105,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.624138888888897
5,2,11.14,2562,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5066388888888937
5,2,11.22,1774,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.073402777777773,0.0
4,3,11.51,2576,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.45495833333335156
5,2,11.95,2276,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.5284027777777354,0.0
3,4,12.06,1094,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.6532777777778165
1,1,0.65,2260,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0
6,1,0.72,1927,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8.61,0.0
4,3,0.88,2048,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.6874999999999996
5,2,1.19,1073,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.08699999999999974
6,1,1.43,1549,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5676666666666663
5,2,1.57,2161,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.7441666666666675,0.0
3,4,1.64,1018,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5819999999999972
5,2,1.87,2411,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.6929999999999978
4,3,2.07,1708,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.328000000000003,0.0
3,4,2.27,2143,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.0810000000000022,0.0
2,5,2.46,1835,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.18700000000000294,0.0
1,6,2.78,2873,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.4423333333333357,0.0
2,5,2.91,2639,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,6.475833333333325
3,4,3.29,2096,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.7160000000000064,0.0
2,5,3.56,1632,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.5626666666666686,0.0
2,5,3.9,2622,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.993333333333327
4,3,4.22,2815,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.0520000000000067,0.0
3,4,4.38,1249,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.9879999999999924
4,3,4.65,1198,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.0059999999999931
4,3,4.92,1263,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.1586666666666758,0.0
3,4,5.07,2761,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.637999999999991
5,2,5.19,1045,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.6650000000000187,0.0
3,4,5.41,2528,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.6640000000000086,0.0
3,4,5.57,1466,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,3.051333333333325
3,4,5.85,1985,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.7615000000000087,0.0
2,5,6.21,2947,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.3291666666666515
6,1,7.01,2804,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.354499999999998
4,3,7.23,2905,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5.429555555555567,0.0
3,4,8.1,2260,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.9946666666666708,0.0
2,5,8.17,2059,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.6231666666666698,0.0
2,5,8.7,1140,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,2.7320833333333283
3,4,8.82,2572,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.09724999999999895,0.0
1,6,8.98,1858,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.7257499999999979,0.0
2,5,9.64,1508,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,4.288958333333337
3,4,9.92,2792,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.01850000000000307
6,1,10.05,1556,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.9371250000000018
4,3,10.44,1573,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.2438333333333276,0.0
3,4,10.71,2263,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.7828749999999935,0.0
2,5,11.02,2085,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.7052083333333314
5,2,11.16,1196,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.372083333333336
4,3,11.24,1902,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.8178888888888736,0.0
3,4,11.37,2806,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.3121111111111219
5,2,11.59,2669,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.2960555555555615
6,1,11.72,1670,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5393888888888974
5,2,11.91,1869,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.448194444444429,0.0
4,3,12.08,1863,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.6990833333333448
5,2,12.47,2351,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.21072222222223047
6,1,12.66,2794,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.17005555555556384
6,1,12.97,1969,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.79966666666661,0.0
4,3,13.28,1704,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.24516666666669806
1,1,0.31,1481,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0
6,1,0.39,2204,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.949999999999999,0.0
4,3,0.46,1165,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,2.5124999999999997
3,4,0.85,2788,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.065,0.0
2,5,0.98,2466,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.0099999999999985
4,3,1.33,1034,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.43333333333333535,0.0
2,5,1.57,1077,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.9266666666666659,0.0
3,4,1.87,1977,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.24444444444444713
6,1,1.99,1624,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.054444444444445
4,3,2.16,2859,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.8051851851851843,0.0
3,4,2.36,2386,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.0281481481481478
5,2,2.87,2328,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.506074074074073
4,3,3.33,2663,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.167234567901232,0.0
3,4,3.41,2920,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17542592592592676,0.0
1,6,3.63,1780,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.9370925925925935,0.0
3,4,4.22,1330,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,3.8294320987654373
3,4,4.34,1383,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.1360987654321022
6,1,4.78,2980,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.336524691358024
4,3,4.97,1576,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.37463374485597,0.0
4,3,5.27,1399,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0013004115226351587,0.0
1,6,5.47,1541,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.796300411522637,0.0
3,4,5.64,1056,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.7749327846364835
4,3,5.87,1964,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.35506721536351904,0.0
2,5,5.94,2750,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.8961659807956046
5,2,6.25,1837,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.520466392318248
5,2,6.72,1015,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2.528834019204389,0.0
4,3,6.9,1306,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.018199588477372686
6,1,7.07,1438,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.9593998628257907
4,3,7.47,2443,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.929689071787834,0.0
3,4,7.73,2042,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.1603109282121693
5,2,8.64,1258,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.4251554641060835
4,3,8.76,2388,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.8531260478585665,0.0
3,4,8.98,2497,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.2535406188081026
4,3,9.17,1226,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.2864593811919036,0.0
3,4,9.37,1920,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.35234453589393055,0.0
2,5,9.98,2961,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.525388660265179
5,2,10.31,1452,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5421554641060666
5,2,10.73,1695,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.6646113397348294,0.0
3,4,11.18,2196,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5876442615454636
5,2,11.28,1263,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.2268221307727316
5,2,11.59,2463,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.06294467306817,0.0
3,4,11.64,1771,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.076977594878798
4,3,11.81,1845,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.07273319615910623
6,1,12.0,1898,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.277733196159101
4,3,12.57,1624,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3.953022405121203,0.0
4,3,12.79,2602,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.41523319615909315
5,2,12.92,1317,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.9112780064014956,0.0
3,4,13.05,2465,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.259766803840897,0.0
2,5,13.26,1491,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.27808299039774553
5,2,13.33,1840,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.9512331961591016
1,1,0.58,2336,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0
6,1,0.73,2795,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8.35,0.0
4,3,1.22,2726,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.6175
4,3,1.47,1097,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.1899999999999995,0.0
3,4,1.97,1418,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.3449999999999998,0.0
3,4,2.3,1513,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.1566666666666663
4,3,2.57,2607,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.009999999999998,0.0
2,5,2.67,2401,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.22999999999999687
6,1,2.99,1246,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,3.5566666666666675
3,4,3.1,2475,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.8074999999999974,0.0
3,4,3.38,1978,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.7500000000000036
4,3,3.48,2696,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.26250000000000373
6,1,3.85,1514,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.385833333333336
4,3,4.0,1979,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.799999999999997,0.0
3,4,4.1,2763,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.547500000000003,0.0
2,5,4.71,2001,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.2224999999999984
4,3,4.83,2088,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.5099999999999998
5,2,5.03,1885,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.46875,0.0
2,5,5.09,2871,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1.2255000000000003,0.0
2,5,5.4,1969,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,2.916249999999998
4,3,5.49,2701,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.0667500000000008
5,2,5.65,1660,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.40062499999999446,0.0
2,5,5.89,2968,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.1542499999999976,0.0
3,4,6.09,2375,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,4.230333333333334
4,3,6.31,1959,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.0052500000000002
5,2,6.44,2446,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.6107500000000101
5,2,6.5,2844,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.5731249999999726,0.0
3,4,6.66,2047,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.3415000000000248
5,2,7.12,1622,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.4267500000000126
4,3,7.3,2296,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2.6136666666666457,0.0
3,4,7.41,1934,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.0396666666666903
5,2,7.85,2276,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,1.2978333333333438
5,2,8.1,2301,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.4954166666666424,0.0
3,4,8.3,1362,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,1.0656666666666865
4,3,8.82,2064,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17766666666665287,0.0
1,6,8.98,1536,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.4577499999999972,0.0
