Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,Ship 6 arrival time,Ship 6 teu,Ship 6 waiting cost,U,V 0,V 1,y 0,y 1
3,4,2.55,2967,3600,10.48,2927,3600,11.15,2976,3600,0,0,0,0,0,0,0,0,0,1,3,4,0.5003661333333298,0.0
3,4,2.55,2967,3600,11.15,2976,3600,11.29,2228,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,5.432845155555555
5,2,2.55,2967,3600,11.15,2976,3600,11.43,2326,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.91042257777778
2,5,2.55,2967,3600,11.15,2976,3600,11.66,2041,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.399430968888893,0.0
2,5,2.55,2967,3600,11.15,2976,3600,11.97,1536,3600,0,0,0,0,0,0,0,0,0,2,3,4,2.6994309688888904,0.0
3,4,2.55,2967,3600,11.15,2976,3600,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.7340920414814889
3,4,11.15,2976,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5.6294309688888795,0.0
1,1,0.12,2493,3600,0.2,2333,3600,0.47,2979,3600,0,0,0,0,0,0,0,0,0,1,2,5,0.0,0.0
2,5,0.12,2493,3600,0.47,2979,3600,0.69,2110,3600,0,0,0,0,0,0,0,0,0,0,5,2,5.260000000000001,0.0
5,2,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.0860000000000003
5,2,0.47,2979,3600,0.69,2110,3600,0.9,1826,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,1.9540000000000002
2,5,0.47,2979,3600,0.69,2110,3600,1.3,2788,3600,0,0,0,0,0,0,0,0,0,1,5,2,3.697599999999999,0.0
5,2,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.9824
2,5,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.8176,0.0
5,2,0.47,2979,3600,1.3,2788,3600,1.69,1212,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.6584000000000003
5,2,0.47,2979,3600,1.3,2788,3600,2.1,1969,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.6503999999999994
2,5,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,0,0,0,0,0,0,0,0,0,1,5,2,3.6446400000000008,0.0
5,2,0.47,2979,3600,2.25,2935,3600,2.36,1373,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.625359999999997
5,2,0.47,2979,3600,2.25,2935,3600,2.43,1292,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,3.481359999999997
3,4,0.47,2979,3600,2.25,2935,3600,2.89,2001,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.9369800000000019,0.0
3,4,0.47,2979,3600,2.25,2935,3600,3.13,1638,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,2.920693333333329
4,3,0.47,2979,3600,2.25,2935,3600,3.47,1759,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,0.675519999999997
4,3,0.47,2979,3600,2.25,2935,3600,3.81,1696,3600,0,0,0,0,0,0,0,0,0,2,3,4,2.7593066666666743,0.0
3,4,0.47,2979,3600,2.25,2935,3600,4.04,1207,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.33698000000000405,0.0
3,4,0.47,2979,3600,2.25,2935,3600,4.78,1261,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,2.060693333333326
4,3,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,0,0,0,0,0,0,0,0,0,1,4,3,0.0,0.20051999999999204
4,3,0.47,2979,3600,5.32,2942,3600,5.37,2893,3600,0,0,0,0,0,0,0,0,0,2,5,2,5.84264000000001,0.0
5,2,0.47,2979,3600,5.32,2942,3600,5.94,1968,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.7196799999999968
2,5,0.47,2979,3600,5.32,2942,3600,6.11,2704,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.9983200000000068,0.0
5,2,0.47,2979,3600,5.32,2942,3600,6.94,1670,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.091679999999993
5,2,0.47,2979,3600,5.32,2942,3600,7.16,2687,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.6996799999999936
2,5,0.47,2979,3600,5.32,2942,3600,7.28,2008,3600,0,0,0,0,0,0,0,0,0,2,2,5,5.355328,0.0
2,5,0.47,2979,3600,5.32,2942,3600,7.61,2822,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.6833279999999995,0.0
5,2,0.47,2979,3600,5.32,2942,3600,8.35,1578,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,5.409868799999998
5,2,0.47,2979,3600,5.32,2942,3600,8.66,2654,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,4.093868799999999
2,5,0.47,2979,3600,5.32,2942,3600,8.97,1470,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.682052479999996,0.0
2,5,0.47,2979,3600,5.32,2942,3600,9.19,2674,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.4580524799999957,0.0
5,2,0.47,2979,3600,5.32,2942,3600,9.39,1947,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.921179008000003
5,2,0.47,2979,3600,5.32,2942,3600,9.58,2537,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.297179008000004
2,5,0.47,2979,3600,5.32,2942,3600,9.85,2039,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.9455283968,0.0
2,5,0.47,2979,3600,5.32,2942,3600,10.1,1779,3600,0,0,0,0,0,0,0,0,0,2,3,4,3.2455283967999975,0.0
3,4,0.47,2979,3600,5.32,2942,3600,10.51,1739,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,0.515962137599999
4,3,0.47,2979,3600,5.32,2942,3600,10.74,2332,3600,0,0,0,0,0,0,0,0,0,2,5,2,1.8673711957333268,0.0
5,2,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,0,0,0,0,0,0,0,0,0,1,2,5,0.0,4.288314402133338
2,5,0.47,2979,3600,11.29,2985,3600,11.44,2668,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.7576855978666615,0.0
5,2,0.47,2979,3600,11.29,2985,3600,11.59,2746,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,4.480314402133345
2,5,0.47,2979,3600,11.29,2985,3600,12.04,2951,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.575685597866659,0.0
5,2,0.47,2979,3600,11.29,2985,3600,12.31,2407,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,5.0063144021333414
2,5,0.47,2979,3600,11.29,2985,3600,12.52,1209,3600,0,0,0,0,0,0,0,0,0,2,2,5,3.6936855978666543,0.0
2,5,0.47,2979,3600,11.29,2985,3600,13.73,2587,3600,0,0,0,0,0,0,0,0,0,2,5,2,2.6856855978666516,0.0
5,2,0.47,2979,3600,11.29,2985,3600,13.89,2630,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,4.920525760853344
2,5,0.47,2979,3600,11.29,2985,3600,14.06,1533,3600,0,0,0,0,0,0,0,0,0,2,2,5,3.7934742391466614,0.0
2,5,0.47,2979,3600,11.29,2985,3600,14.39,1060,3600,0,0,0,0,0,0,0,0,0,2,4,3,2.517474239146658,0.0
4,3,0.47,2979,3600,11.29,2985,3600,15.49,1410,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,1.2788943206400134
4,3,0.47,2979,3600,11.29,2985,3600,15.68,1106,3600,0,0,0,0,0,0,0,0,0,2,3,4,1.2348075724799799,0.0
3,4,0.47,2979,3600,11.29,2985,3600,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.08519242752001333
3,4,11.29,2985,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6.146105679359991,0.0
1,1,0.32,1960,3600,0.43,2312,3600,0.63,1056,3600,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0
5,2,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,0,0,0,0,0,0,0,0,0,1,6,1,5.680000000000001,0.0
6,1,0.43,2312,3600,0.81,2694,3600,1.01,2073,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,1.83
2,5,0.43,2312,3600,0.81,2694,3600,1.18,2600,3600,0,0,0,0,0,0,0,0,0,0,5,2,4.199999999999999,0.0
5,2,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.2120000000000006
2,5,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.22,0.0
5,2,0.81,2694,3600,1.18,2600,3600,1.91,1713,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.654
5,2,0.81,2694,3600,1.18,2600,3600,2.59,1307,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,2.226
4,3,0.81,2694,3600,1.18,2600,3600,2.74,1822,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.7040000000000006,0.0
3,4,0.81,2694,3600,1.18,2600,3600,2.83,2572,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.189333333333334
2,5,0.81,2694,3600,1.18,2600,3600,3.0,1536,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.645333333333333,0.0
2,5,0.81,2694,3600,1.18,2600,3600,3.3,2173,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.365333333333334,0.0
5,2,0.81,2694,3600,1.18,2600,3600,3.55,1568,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.9518666666666658
5,2,0.81,2694,3600,1.18,2600,3600,3.71,2933,3600,0,0,0,0,0,0,0,0,0,1,2,5,0.0,2.643866666666666
2,5,0.81,2694,3600,3.71,2933,3600,3.9,1318,3600,0,0,0,0,0,0,0,0,0,2,2,5,5.1472533333333335,0.0
2,5,0.81,2694,3600,3.71,2933,3600,4.19,1178,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.047253333333334,0.0
2,5,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,0,0,0,0,0,0,0,0,0,0,5,2,3.0672533333333334,0.0
5,2,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,0,0,0,0,0,0,0,0,0,1,2,5,0.0,4.971098666666666
2,5,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,0,0,0,0,0,0,0,0,0,1,5,2,4.074901333333333,0.0
5,2,3.71,2933,3600,4.72,2952,3600,4.9,1488,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,5.4030986666666685
5,2,3.71,2933,3600,4.72,2952,3600,5.09,1136,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.16309866666667
5,2,3.71,2933,3600,4.72,2952,3600,5.43,2582,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.2150986666666697
2,5,3.71,2933,3600,4.72,2952,3600,5.72,1473,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.66276053333333,0.0
2,5,3.71,2933,3600,4.72,2952,3600,6.08,2507,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.4347605333333284,0.0
5,2,3.71,2933,3600,4.72,2952,3600,6.16,2238,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,4.582895786666668
2,5,3.71,2933,3600,4.72,2952,3600,6.66,1173,3600,0,0,0,0,0,0,0,0,0,2,4,3,3.2091042133333296,0.0
4,3,3.71,2933,3600,4.72,2952,3600,6.85,1941,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,1.121343680000006
4,3,3.71,2933,3600,4.72,2952,3600,7.04,2794,3600,0,0,0,0,0,0,0,0,0,2,5,2,2.5448750933333244,0.0
5,2,3.71,2933,3600,4.72,2952,3600,7.41,2300,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.951562453333338
5,2,3.71,2933,3600,4.72,2952,3600,7.62,1888,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.0355624533333376
2,5,3.71,2933,3600,4.72,2952,3600,8.01,2995,3600,0,0,0,0,0,0,0,0,0,0,5,2,3.8653750186666684,0.0
5,2,4.72,2952,3600,8.01,2995,3600,8.24,1225,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.602624981333335
5,2,4.72,2952,3600,8.01,2995,3600,8.39,2738,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.5826249813333355
2,5,4.72,2952,3600,8.01,2995,3600,8.48,2343,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.878950007466663,0.0
5,2,4.72,2952,3600,8.01,2995,3600,8.8,2484,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.421049992533341
2,5,4.72,2952,3600,8.01,2995,3600,8.91,1076,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.686950007466663,0.0
2,5,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.7909500074666624,0.0
5,2,4.72,2952,3600,8.01,2995,3600,9.53,1493,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,5.131219997013332
5,2,4.72,2952,3600,8.01,2995,3600,9.87,1021,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.8872199970133323
5,2,4.72,2952,3600,8.01,2995,3600,10.04,1414,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,3.0352199970133356
3,4,4.72,2952,3600,8.01,2995,3600,10.2,2651,3600,0,0,0,0,0,0,0,0,0,2,3,4,1.3125850022399987,0.0
3,4,4.72,2952,3600,8.01,2995,3600,10.4,1541,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.7698866636799977
5,2,4.72,2952,3600,8.01,2995,3600,10.59,1105,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,3.360943331839998
3,4,4.72,2952,3600,8.01,2995,3600,11.14,2562,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.7422925011199979,0.0
3,4,4.72,2952,3600,8.01,2995,3600,11.22,1774,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.3502766651733396
5,2,4.72,2952,3600,8.01,2995,3600,11.51,2576,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.3651383325866675
2,5,4.72,2952,3600,8.01,2995,3600,11.95,2276,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.911944666965326,0.0
2,5,4.72,2952,3600,8.01,2995,3600,12.06,1094,3600,0,0,0,0,0,0,0,0,0,2,4,3,3.015944666965325,0.0
4,3,4.72,2952,3600,8.01,2995,3600,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,1.4400414997760116
3,4,8.01,2995,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5.279958500223994,0.0
1,1,0.65,2260,3600,0.72,1927,3600,0.88,2048,3600,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0
3,4,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,0,0,0,0,0,0,0,0,0,0,5,2,6.66,0.0
5,2,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,0,0,0,0,0,0,0,0,0,1,5,2,0.0,2.265999999999999
5,2,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,0,0,0,0,0,0,0,0,0,1,2,5,0.0,1.3699999999999992
2,5,0.88,2048,3600,1.57,2161,3600,1.64,1018,3600,0,0,0,0,0,0,0,0,0,2,2,5,3.2196000000000007,0.0
2,5,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,0,0,0,0,0,0,0,0,0,0,5,2,2.371600000000001,0.0
5,2,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.8301599999999993
5,2,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.40616
2,5,1.57,2161,3600,1.87,2411,3600,2.46,1835,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.3519359999999985,0.0
2,5,1.57,2161,3600,1.87,2411,3600,2.78,2873,3600,0,0,0,0,0,0,0,0,0,0,5,2,2.823935999999998,0.0
5,2,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,0,0,0,0,0,0,0,0,0,0,2,5,0.0,4.287225600000001
2,5,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.432774399999998,0.0
5,2,2.78,2873,3600,2.91,2639,3600,3.56,1632,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.949225600000002
5,2,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.5892256000000025
2,5,2.78,2873,3600,2.91,2639,3600,4.22,2815,3600,0,0,0,0,0,0,0,0,0,1,5,2,5.240309759999999,0.0
5,2,2.78,2873,3600,4.22,2815,3600,4.38,1249,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.5356902400000028
5,2,2.78,2873,3600,4.22,2815,3600,4.65,1198,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,2.495690240000002
4,3,2.78,2873,3600,4.22,2815,3600,4.92,1263,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,0.10069024000000404
4,3,2.78,2873,3600,4.22,2815,3600,5.07,2761,3600,0,0,0,0,0,0,0,0,0,2,5,2,2.495746346666664,0.0
5,2,2.78,2873,3600,4.22,2815,3600,5.19,1045,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.76512682666667
5,2,2.78,2873,3600,4.22,2815,3600,5.41,2528,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.89312682666667
2,5,2.78,2873,3600,4.22,2815,3600,5.57,1466,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.235949269333332,0.0
2,5,2.78,2873,3600,4.22,2815,3600,5.85,1985,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.0159492693333334,0.0
5,2,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,0,0,0,0,0,0,0,0,0,1,2,5,0.0,3.6656202922666665
2,5,2.78,2873,3600,6.21,2947,3600,7.01,2804,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.678379707733335,0.0
5,2,2.78,2873,3600,6.21,2947,3600,7.23,2905,3600,0,0,0,0,0,0,0,0,0,0,2,5,0.0,4.677620292266663
2,5,6.21,2947,3600,7.23,2905,3600,8.1,2260,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.81637970773334,0.0
2,5,6.21,2947,3600,7.23,2905,3600,8.17,2059,3600,0,0,0,0,0,0,0,0,0,2,5,2,2.9323797077333396,0.0
5,2,6.21,2947,3600,7.23,2905,3600,8.7,1140,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.247448116906664
5,2,6.21,2947,3600,7.23,2905,3600,8.82,2572,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.2954481169066625
2,5,6.21,2947,3600,7.23,2905,3600,8.98,1858,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.613020753237336,0.0
2,5,6.21,2947,3600,7.23,2905,3600,9.64,1508,3600,0,0,0,0,0,0,0,0,0,2,3,4,3.0650207532373344,0.0
3,4,6.21,2947,3600,7.23,2905,3600,9.92,2792,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,0.08530566235022263
4,3,6.21,2947,3600,7.23,2905,3600,10.05,1556,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.688027670983104,0.0
2,5,6.21,2947,3600,7.23,2905,3600,10.44,1573,3600,0,0,0,0,0,0,0,0,0,2,2,5,3.958013835491556,0.0
2,5,6.21,2947,3600,7.23,2905,3600,10.71,2263,3600,0,0,0,0,0,0,0,0,0,2,5,2,2.6460138354915586,0.0
5,2,6.21,2947,3600,7.23,2905,3600,11.02,2085,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.438794465803376
5,2,6.21,2947,3600,7.23,2905,3600,11.16,1196,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,2.702794465803379
3,4,6.21,2947,3600,7.23,2905,3600,11.24,1902,3600,0,0,0,0,0,0,0,0,0,2,5,2,1.7649041506474639,0.0
5,2,6.21,2947,3600,7.23,2905,3600,11.37,2806,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.447397232901686
2,5,6.21,2947,3600,7.23,2905,3600,11.59,2669,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.778602767098313,0.0
5,2,6.21,2947,3600,7.23,2905,3600,11.72,1670,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.291397232901694
5,2,6.21,2947,3600,7.23,2905,3600,11.91,1869,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.8993972329016913
2,5,6.21,2947,3600,7.23,2905,3600,12.08,1863,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.56544110683933,0.0
5,2,6.21,2947,3600,7.23,2905,3600,12.47,2351,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.6485588931606756
2,5,6.21,2947,3600,7.23,2905,3600,12.66,2794,3600,0,0,0,0,0,0,0,0,0,2,5,2,4.579441106839326,0.0
5,2,6.21,2947,3600,7.23,2905,3600,12.97,1969,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.180558893160672
5,2,6.21,2947,3600,7.23,2905,3600,13.28,1704,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.5405588931606715
2,5,6.21,2947,3600,7.23,2905,3600,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3.5177764427357303,0.0
4,3,6.21,2947,3600,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,3.4358353358963996
1,1,0.31,1481,3600,0.39,2204,3600,0.46,1165,3600,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0
5,2,0.39,2204,3600,0.46,1165,3600,0.85,2788,3600,0,0,0,0,0,0,0,0,0,0,5,2,4.64,0.0
5,2,0.46,1165,3600,0.85,2788,3600,0.98,2466,3600,0,0,0,0,0,0,0,0,0,0,5,2,0.0,3.5140000000000002
5,2,0.85,2788,3600,0.98,2466,3600,1.33,1034,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,2.5420000000000003
3,4,0.85,2788,3600,0.98,2466,3600,1.57,1077,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.9724999999999995,0.0
3,4,0.85,2788,3600,0.98,2466,3600,1.87,1977,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,0.9433333333333351
2,5,0.85,2788,3600,0.98,2466,3600,1.99,1624,3600,0,0,0,0,0,0,0,0,0,2,2,5,3.8723333333333336,0.0
2,5,0.85,2788,3600,0.98,2466,3600,2.16,2859,3600,0,0,0,0,0,0,0,0,0,1,5,2,2.5203333333333333,0.0
5,2,0.85,2788,3600,2.16,2859,3600,2.36,2386,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,4.943066666666668
2,5,0.85,2788,3600,2.16,2859,3600,2.87,2328,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.1109333333333327,0.0
5,2,0.85,2788,3600,2.16,2859,3600,3.33,2663,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,4.721066666666665
2,5,0.85,2788,3600,2.16,2859,3600,3.41,2920,3600,0,0,0,0,0,0,0,0,0,0,5,2,3.7389333333333337,0.0
5,2,2.16,2859,3600,3.41,2920,3600,3.63,1780,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,5.401066666666667
5,2,2.16,2859,3600,3.41,2920,3600,4.22,1330,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.917066666666667
5,2,2.16,2859,3600,3.41,2920,3600,4.34,1383,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,2.8090666666666664
4,3,2.16,2859,3600,3.41,2920,3600,4.78,2980,3600,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.09506666666666597
4,3,3.41,2920,3600,4.78,2980,3600,4.97,1576,3600,0,0,0,0,0,0,0,0,0,2,2,5,5.833244444444443,0.0
2,5,3.41,2920,3600,4.78,2980,3600,5.27,1399,3600,0,0,0,0,0,0,0,0,0,2,2,5,4.584622222222222,0.0
2,5,3.41,2920,3600,4.78,2980,3600,5.47,1541,3600,0,0,0,0,0,0,0,0,0,2,4,3,3.420622222222221,0.0
4,3,3.41,2920,3600,4.78,2980,3600,5.64,1056,3600,0,0,0,0,0,0,0,0,0,2,6,1,0.0,1.5175333333333363
6,1,3.41,2920,3600,4.78,2980,3600,5.87,1964,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.279177777777779
2,5,3.41,2920,3600,4.78,2980,3600,5.94,2750,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.7649955555555543,0.0
5,2,3.41,2920,3600,4.78,2980,3600,6.25,1837,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.419004444444447
5,2,3.41,2920,3600,4.78,2980,3600,6.72,1015,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,2.8870044444444467
3,4,3.41,2920,3600,4.78,2980,3600,6.9,1306,3600,0,0,0,0,0,0,0,0,0,2,3,4,1.0937466666666644,0.0
3,4,3.41,2920,3600,4.78,2980,3600,7.07,1438,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,1.261671111111113
4,3,3.41,2920,3600,4.78,2980,3600,7.47,2443,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.8316622222222207,0.0
3,4,3.41,2920,3600,4.78,2980,3600,7.73,2042,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.2583377777777827
2,5,3.41,2920,3600,4.78,2980,3600,8.64,1258,3600,0,0,0,0,0,0,0,0,0,2,4,3,3.129831111111109,0.0
4,3,3.41,2920,3600,4.78,2980,3600,8.76,2388,3600,0,0,0,0,0,0,0,0,0,2,4,3,0.0,1.1127533333333357
4,3,3.41,2920,3600,4.78,2980,3600,8.98,2497,3600,0,0,0,0,0,0,0,0,0,2,5,2,3.4963288888888897,0.0
5,2,3.41,2920,3600,4.78,2980,3600,9.17,1226,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,3.9498355555555555
5,2,3.41,2920,3600,4.78,2980,3600,9.37,1920,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,2.929835555555556
2,5,3.41,2920,3600,4.78,2980,3600,9.98,2961,3600,0,0,0,0,0,0,0,0,0,0,5,2,3.4400657777777752,0.0
5,2,4.78,2980,3600,9.98,2961,3600,10.31,1452,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,5.039934222222222
5,2,4.78,2980,3600,9.98,2961,3600,10.73,1695,3600,0,0,0,0,0,0,0,0,0,2,3,4,0.0,3.8319342222222232
3,4,4.78,2980,3600,9.98,2961,3600,11.18,2196,3600,0,0,0,0,0,0,0,0,0,2,5,2,1.5620493333333236,0.0
5,2,4.78,2980,3600,9.98,2961,3600,11.28,1263,3600,0,0,0,0,0,0,0,0,0,2,5,2,0.0,4.479967111111115
5,2,4.78,2980,3600,9.98,2961,3600,11.59,2463,3600,0,0,0,0,0,0,0,0,0,2,2,5,0.0,3.4279671111111156
