Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,Ship 6 arrival time,Ship 6 teu,Ship 6 waiting cost,U,V 0,V 1,y 0,y 1
6,1,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,5.7,2843,3600,5.8,2448,3600,5,1,6,0.0,4.746933333333333
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,5.7,2843,3600,5.95,2103,3600,5,2,5,4.519733333333334,0.0
2,5,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,5.7,2843,3600,6.36,2815,3600,3,6,1,2.187466666666669,0.0
6,1,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,6.71,2251,3600,5,6,1,0.0,5.399422222222222
6,1,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,7.08,2400,3600,5,1,6,0.0,4.617755555555556
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,7.67,1705,3600,5,1,6,4.69891111111111,0.0
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,7.96,2150,3600,5,5,2,4.107244444444444,0.0
5,2,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,8.17,1461,3600,5,2,5,0.0,3.78376888888889
2,5,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,8.33,1137,3600,5,5,2,1.9442311111111081,0.0
5,2,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,8.51,1169,3600,5,2,5,0.0,2.249768888888891
2,5,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,8.91,1870,3600,5,5,2,1.612231111111111,0.0
5,2,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.1,1351,3600,5,2,5,0.0,3.75176888888889
2,5,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.3,1316,3600,5,5,2,1.3982311111111088,0.0
5,2,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.39,2068,3600,5,5,2,0.0,3.0277688888888896
5,2,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.49,2742,3600,5,1,6,0.0,1.3037688888888894
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.69,2774,3600,5,6,1,5.971448888888888,0.0
6,1,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.81,2463,3600,5,1,6,0.0,4.566884444444446
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,9.99,2766,3600,5,1,6,5.379782222222222,0.0
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,10.22,1236,3600,5,1,6,4.419782222222221,0.0
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,5.7,2843,3600,6.36,2815,3600,10.34,2841,3600,2,6,1,3.989782222222221,0.0
6,1,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,6.36,2815,3600,10.34,2841,3600,10.48,2927,3600,3,6,1,0.0,5.553369629629628
6,1,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,10.64,2580,3600,5,1,6,0.0,4.576702962962962
1,6,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,10.78,1012,3600,5,1,6,5.431105061728394,0.0
1,6,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,10.99,1801,3600,5,1,6,5.079438395061725,0.0
1,6,0.94,2838,3600,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,0,6,1,4.454438395061725,0.0
6,1,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.29,2228,3600,5,6,1,0.0,5.688426934156379
6,1,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.43,2326,3600,5,1,6,0.0,4.915093600823045
1,6,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.66,2041,3600,5,3,4,4.675262177640601,0.0
3,4,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,11.97,1536,3600,5,4,3,1.1382865329218106,0.0
4,3,2.55,2967,3600,5.7,2843,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,0.0,0,0,1,3,4,0.0,3.1431601003086413
3,4,2.55,2967,3600,10.34,2841,3600,10.48,2927,3600,11.15,2976,3600,0.0,0,0,0.0,0,0,1,4,3,3.576839899691354,0.0
4,3,2.55,2967,3600,10.48,2927,3600,11.15,2976,3600,0.0,0,0,0.0,0,0,0.0,0,0,1,2,5,0.0,3.823160100308641
2,5,2.55,2967,3600,11.15,2976,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,5.129893266460904,0.0
4,3,11.15,2976,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,0.0,3.0601601003086465
1,1,0.12,2493,3600,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0.9,1826,3600,0,6,1,0.0,0.0
6,1,0.2,2333,3600,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0.9,1826,3600,1.3,2788,3600,0,6,1,5.91,0.0
6,1,0.47,2979,3600,0.69,2110,3600,0.8,1358,3600,0.9,1826,3600,1.3,2788,3600,1.45,2475,3600,2,6,1,0.0,4.075
6,1,0.47,2979,3600,0.69,2110,3600,0.9,1826,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,1,1,6,0.0,3.6033333333333335
1,6,0.47,2979,3600,0.9,1826,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,1.69,1212,3600,5,1,6,4.192500000000001,0.0
1,6,0.47,2979,3600,0.9,1826,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.1,1969,3600,5,6,1,3.7466666666666675,0.0
6,1,0.47,2979,3600,0.9,1826,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,1,5,2,0.0,3.847083333333332
5,2,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,2.36,1373,3600,5,2,5,0.0,2.0741666666666667
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,2.43,1292,3600,5,2,5,2.942333333333333,0.0
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,2.89,2001,3600,5,6,1,1.8663333333333334,0.0
6,1,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,3.13,1638,3600,5,2,5,0.0,4.190166666666666
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,3.47,1759,3600,5,5,2,1.701666666666668,0.0
5,2,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,3.81,1696,3600,5,2,5,0.0,4.0043333333333315
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,4.04,1207,3600,5,5,2,1.7216666666666676,0.0
5,2,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,4.78,1261,3600,5,2,5,0.0,2.9063333333333325
2,5,0.47,2979,3600,1.3,2788,3600,1.45,2475,3600,1.52,2581,3600,2.25,2935,3600,5.32,2942,3600,2,6,1,1.2296666666666667,0.0
6,1,0.47,2979,3600,1.3,2788,3600,1.52,2581,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,2,1,6,0.0,5.421833333333333
1,6,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,5.94,1968,3600,5,5,2,4.258166666666667,0.0
5,2,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,6.11,2704,3600,5,1,6,0.0,4.191666666666666
1,6,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,6.94,1670,3600,5,1,6,4.900833333333332,0.0
1,6,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.16,2687,3600,5,6,1,4.320833333333332,0.0
6,1,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.28,2008,3600,5,6,1,0.0,5.363194444444446
6,1,0.47,2979,3600,1.3,2788,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,1,1,6,0.0,4.6665277777777785
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,8.35,1578,3600,5,1,6,5.612800925925926,0.0
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,8.66,2654,3600,5,6,1,5.064467592592592,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,8.97,1470,3600,5,6,1,0.0,5.14286651234568
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,9.19,2674,3600,5,1,6,0.0,4.6328665123456805
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,9.39,1947,3600,5,1,6,5.22285558127572,0.0
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,9.58,2537,3600,5,6,1,4.546188914609054,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,9.85,2039,3600,5,6,1,0.0,5.096190736454046
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,10.1,1779,3600,5,2,5,0.0,4.387857403120712
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,10.51,1739,3600,5,2,5,3.0881903720850516,0.0
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,10.74,2332,3600,5,6,1,1.6401903720850513,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,7.61,2822,3600,11.29,2985,3600,4,1,6,0.0,5.069301604652491
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,11.29,2985,3600,11.44,2668,3600,5,6,1,4.860698395347507,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,11.29,2985,3600,11.59,2746,3600,5,1,6,0.0,5.599301604652492
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,5.37,2893,3600,11.29,2985,3600,12.04,2951,3600,3,6,1,4.754031728680841,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,12.31,2407,3600,5,6,1,0.0,6.042634937985824
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,12.52,1209,3600,5,6,1,0.0,5.207634937985823
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,13.73,2587,3600,5,1,6,0.0,4.787634937985821
1,6,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,13.89,2630,3600,5,6,1,4.942060843669033,0.0
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,14.06,1533,3600,5,6,1,0.0,5.029605822997635
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,14.39,1060,3600,5,6,1,0.0,4.497939156330968
6,1,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,15.49,1410,3600,5,2,5,0.0,4.129605822997636
2,5,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,15.68,1106,3600,5,5,2,1.8774910041342778,0.0
5,2,0.47,2979,3600,2.25,2935,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,0.0,0,0,1,5,2,0.0,2.186508995865715
5,2,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,12.04,2951,3600,0.0,0,0,0.0,0,0,3,5,2,0.6437275103357187,0.0
5,2,0.47,2979,3600,5.32,2942,3600,11.29,2985,3600,0.0,0,0,0.0,0,0,0.0,0,0,1,2,5,0.0,5.892508995865711
2,5,0.47,2979,3600,11.29,2985,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,3.927491004134289,0.0
4,3,11.29,2985,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,0.0,4.916263493798574
1,1,0.32,1960,3600,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,0,5,2,0.0,0.0
5,2,0.43,2312,3600,0.63,1056,3600,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,1.39,2180,3600,0,6,1,5.680000000000001,0.0
6,1,0.63,1056,3600,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,1.39,2180,3600,1.67,2473,3600,0,6,1,0.0,4.25
6,1,0.81,2694,3600,1.01,2073,3600,1.18,2600,3600,1.39,2180,3600,1.67,2473,3600,1.91,1713,3600,1,1,6,0.0,3.8833333333333333
1,6,0.81,2694,3600,1.18,2600,3600,1.39,2180,3600,1.67,2473,3600,1.91,1713,3600,2.59,1307,3600,2,1,6,3.9783333333333344,0.0
1,6,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,1.91,1713,3600,2.59,1307,3600,2.74,1822,3600,3,6,1,3.2216666666666667,0.0
6,1,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.59,1307,3600,2.74,1822,3600,2.83,2572,3600,3,2,5,0.0,3.6636111111111114
2,5,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.74,1822,3600,2.83,2572,3600,3.0,1536,3600,5,5,2,1.5420000000000007,0.0
5,2,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.74,1822,3600,2.83,2572,3600,3.3,2173,3600,3,2,5,0.0,3.29
2,5,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.3,2173,3600,3.55,1568,3600,5,5,2,2.4299999999999997,0.0
5,2,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.3,2173,3600,3.71,2933,3600,4,1,6,0.0,3.12
1,6,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.71,2933,3600,3.9,1318,3600,5,1,6,4.06,0.0
1,6,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.71,2933,3600,4.19,1178,3600,5,2,5,3.6016666666666666,0.0
2,5,0.81,2694,3600,1.18,2600,3600,1.67,2473,3600,2.83,2572,3600,3.71,2933,3600,4.36,2724,3600,2,6,1,2.163333333333334,0.0
6,1,0.81,2694,3600,1.18,2600,3600,2.83,2572,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,2,1,6,0.0,5.1161111111111115
1,6,0.81,2694,3600,1.18,2600,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,1,6,1,4.535555555555557,0.0
6,1,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,4.9,1488,3600,5,6,1,0.0,5.351111111111112
6,1,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,5.09,1136,3600,5,6,1,0.0,4.834444444444445
6,1,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,5.43,2582,3600,5,1,6,0.0,4.439444444444446
1,6,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,5.72,1473,3600,5,1,6,4.9692592592592595,0.0
1,6,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,6.08,2507,3600,5,6,1,4.457592592592594,0.0
6,1,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,6.16,2238,3600,5,6,1,0.0,4.903456790123455
6,1,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,6.66,1173,3600,5,4,3,0.0,4.126790123456788
4,3,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,6.85,1941,3600,5,1,6,0.0,0.7434567901234566
1,6,0.81,2694,3600,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,0,6,1,4.2210905349794245,0.0
6,1,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,7.41,2300,3600,5,1,6,0.0,4.755576131687242
1,6,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,7.62,1888,3600,5,1,6,4.709423868312756,0.0
1,6,3.71,2933,3600,4.36,2724,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,1,6,1,4.054423868312757,0.0
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,8.24,1225,3600,5,6,1,0.0,5.550096021947873
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,8.39,2738,3600,5,6,1,0.0,5.125096021947872
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,8.48,2343,3600,5,1,6,0.0,4.175096021947873
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,8.8,2484,3600,5,6,1,4.975817329675353,0.0
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,8.91,1076,3600,5,5,2,0.0,4.270849336991315
5,2,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,7.04,2794,3600,8.01,2995,3600,9.46,2933,3600,3,1,6,0.0,2.465698673982626
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,9.53,1493,3600,5,1,6,5.707716887669562,0.0
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,9.87,1021,3600,5,1,6,5.18938355433623,0.0
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.04,1414,3600,5,1,6,4.834383554336229,0.0
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.2,2651,3600,5,6,1,4.342716887669562,0.0
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.4,1541,3600,5,6,1,0.0,5.205936074277297
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,10.59,1105,3600,5,6,1,0.0,4.6709360742772965
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,11.14,2562,3600,5,1,6,0.0,4.287602740943964
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,11.22,1774,3600,5,1,6,4.944843987620452,0.0
1,6,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,11.51,2576,3600,5,6,1,4.328177320953785,0.0
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,11.95,2276,3600,5,6,1,0.0,5.1625260020632595
6,1,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,12.06,1094,3600,5,5,2,0.0,4.37252600206326
5,2,3.71,2933,3600,4.56,2913,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,0.0,0,0,1,5,2,0.0,2.670526002063262
5,2,3.71,2933,3600,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,0.0,0,0,0.0,0,0,0,2,5,0.0,0.2425260020632649
2,5,4.72,2952,3600,8.01,2995,3600,9.46,2933,3600,0.0,0,0,0.0,0,0,0.0,0,0,2,2,5,7.469789599174689,0.0
2,5,4.72,2952,3600,8.01,2995,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,5.025789599174686,0.0
4,3,8.01,2995,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,0.0,3.193815601237972
1,1,0.65,2260,3600,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,1.57,2161,3600,0,6,1,0.0,0.0
6,1,0.72,1927,3600,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,1.57,2161,3600,1.64,1018,3600,0,6,1,8.61,0.0
6,1,0.88,2048,3600,1.19,1073,3600,1.43,1549,3600,1.57,2161,3600,1.64,1018,3600,1.87,2411,3600,1,6,1,0.0,3.2949999999999995
6,1,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,1.64,1018,3600,1.87,2411,3600,2.07,1708,3600,3,5,2,0.0,2.921666666666667
5,2,0.88,2048,3600,1.43,1549,3600,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,2.27,2143,3600,1,1,6,0.0,1.700333333333333
1,6,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.07,1708,3600,2.27,2143,3600,2.46,1835,3600,3,6,1,3.229277777777778,0.0
6,1,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.46,1835,3600,2.78,2873,3600,4,1,6,0.0,3.022388888888889
1,6,0.88,2048,3600,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.78,2873,3600,2.91,2639,3600,0,6,1,3.7642777777777785,0.0
6,1,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.78,2873,3600,2.91,2639,3600,3.29,2096,3600,5,1,6,0.0,3.689055555555555
1,6,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.78,2873,3600,2.91,2639,3600,3.56,1632,3600,5,1,6,4.239277777777779,0.0
1,6,1.57,2161,3600,1.87,2411,3600,2.27,2143,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,2,6,1,3.650666666666667,0.0
6,1,1.57,2161,3600,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,0,1,6,0.0,4.342064814814814
1,6,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,4.38,1249,3600,5,5,2,3.8746018518518506,0.0
5,2,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,4.65,1198,3600,5,5,2,0.0,2.050796296296296
5,2,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,4.92,1263,3600,5,2,5,0.0,1.050796296296296
2,5,1.87,2411,3600,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,0,6,1,2.8096814814814817,0.0
6,1,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.19,1045,3600,5,6,1,0.0,4.4918259259259266
6,1,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.41,2528,3600,5,1,6,0.0,4.128492592592593
1,6,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.57,1466,3600,5,1,6,4.884695679012346,0.0
1,6,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,5.85,1985,3600,5,2,5,4.376362345679013,0.0
2,5,2.78,2873,3600,2.91,2639,3600,3.9,2622,3600,4.22,2815,3600,5.07,2761,3600,6.21,2947,3600,2,6,1,2.212029012345681,0.0
6,1,2.78,2873,3600,2.91,2639,3600,4.22,2815,3600,5.07,2761,3600,6.21,2947,3600,7.01,2804,3600,1,6,1,0.0,5.643328497942387
6,1,2.78,2873,3600,4.22,2815,3600,5.07,2761,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,2,1,6,0.0,4.72666183127572
1,6,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,8.1,2260,3600,5,1,6,5.5733381687242805,0.0
1,6,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,8.17,2059,3600,5,1,6,4.78833816872428,0.0
1,6,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,8.7,1140,3600,5,2,5,4.0733381687242805,0.0
2,5,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,8.82,2572,3600,5,6,1,2.4063381687242824,0.0
6,1,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,8.98,1858,3600,5,6,1,0.0,5.276276971879286
6,1,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,9.64,1508,3600,5,6,1,0.0,4.631276971879286
6,1,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,9.92,2792,3600,5,1,6,0.0,4.107943638545953
1,6,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,10.05,1556,3600,5,1,6,5.571453838020117,0.0
1,6,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,10.44,1573,3600,5,1,6,5.031453838020116,0.0
1,6,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,10.71,2263,3600,5,6,1,4.4847871713534495,0.0
6,1,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,11.02,2085,3600,5,2,5,0.0,4.418091026996649
2,5,2.78,2873,3600,4.22,2815,3600,6.21,2947,3600,7.01,2804,3600,7.23,2905,3600,11.16,1196,3600,5,5,2,3.0398179460067,0.0
